id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
4Um0m1A4SqOq0LSisYrfe6,0.768,0.0921,0.0243,0.0291,0.0961,-24.95,0.0339,85.191,0.0834
3YtEWW6zQJywlH2J6SHse2,0.88,0.277,0.024,0.825,0.584,-29.34,0.0365,128.881,0.0653
1brH9m4Q2LHTuwxaKoMTn5,0.923,0.19,0.136,0.976,0.0968,-15.346,0.0355,73.796,0.036
1mBCmEfsVz5Wm77dJcxcYH,0.486,0.305,0.29,0.000328,0.106,-14.851,0.0445,135.31,0.206
6NUDX9BO3aj5iE4a0FZl7X,0.869,0.214,0.343,0.644,0.154,-14.629,0.0364,94.913,0.142
3YYqr57gEURJQGxuQ5EV7c,0.845,0.12,0.0895,0.883,0.16,-20.802,0.036,85.043,0.0398
3wz6PzV1b7cEFPPSz76H8S,0.64,0.45,0.454,0.816,0.275,-11.46,0.0585,154.142,0.379
06y8DoxhcukGlIChYmRWQ8,0.92,0.454,0.087,0.678,0.0927,-27.567,0.0421,80.593,0.169
3dObajAARX9gtSsSxcd9Tc,0.986,0.249,0.00687,0.913,0.107,-34.225,0.0432,97.48,0.0421
6vLlOXB8mM3kx4ZfqdGsbH,0.846,0.135,0.00108,0.37,0.0639,-31.71,0.046,142.024,0.0315
4EZmZOHBnQxDjP0toykJ2I,0.933,0.388,0.0162,0.000331,0.112,-30.976,0.0463,126.167,0.348
3Xmev13B5XNEyX9Hyf4cSP,0.907,0.259,0.512,3.91e-05,0.931,-13.087,0.0407,69.509,0.195
7tdGrKDRvrY5k5ERlsr4wu,0.916,0.172,0.012,0.278,0.108,-26.567,0.0506,116.526,0.0377
6wjGdF8J2bMCH4yBwmWK1i,0.867,0.14,0.159,0.917,0.392,-17.845,0.0401,142.239,0.0331
2mZyupZGZeWrU1PTlv2fyw,0.929,0.305,0.0217,0.312,0.0905,-31.262,0.04,126.286,0.079
2FR2V6DXmSS6GIaYs9nQ49,0.977,0.153,0.0327,0.827,0.104,-24.234,0.0415,105.257,0.0379
0Vjz7AGR5eDAa1CoSUBIZL,0.957,0.262,0.00702,0.022,0.0975,-24.763,0.0466,101.553,0.039
7nTwlmrw5dRthSvSTmCsKa,0.993,0.186,0.117,0.0125,0.0944,-23.432,0.0485,109.436,0.108
5jTMtbScgd8uy5tmtYwDap,0.886,0.182,0.0687,0.231,0.117,-23.105,0.0486,170.47,0.0361
6kdDZ23tGL1g5cr1RjBlhj,0.971,0.0613,0.0313,0.527,0.149,-29.613,0.0442,67.25,0.0348
5dMJZzcAi2w1O8MXfSmAHe,0.988,0.0709,0.0255,0.898,0.098,-22.677,0.0414,77.388,0.0396
7BGAMCTqrjjH2tSdrDsmv6,0.993,0.0721,0.0122,0.0894,0.091,-30.463,0.0409,74.437,0.0299
5eRfljNo9nICHm8i77T1rA,0.994,0.417,0.0174,0.873,0.0684,-27.388,0.0349,66.278,0.0552
4ZTY5VL2UbVghLuVkhAQdc,0.886,0.329,0.0793,0.696,0.045,-18.199,0.0418,101.172,0.159
4tomnQKFLdhCYOtTSmlv4Q,0.743,0.389,0.526,0.899,0.114,-12.343,0.0476,106.055,0.0772
0UsWT4UhwBe7F9t3VWnSNX,0.918,0.457,0.18,0.765,0.16,-29.715,0.0593,86.995,0.254
3sdrzlJmVJxQTC5gtfs4M4,0.935,0.115,0.0637,0.897,0.0883,-23.81,0.0425,168.953,0.244
3xEJsNuVvU7IdX3VxAik2X,0.892,0.139,0.158,0.84,0.108,-17.145,0.0339,163.074,0.103
6vozhycIf8PgHWCO8013j1,0.89,0.303,0.444,0.872,0.131,-14.687,0.0597,92.658,0.0659
5FHDGoO8MF9txy89VczxfY,0.995,0.533,0.00805,0.92,0.0726,-34.339,0.0397,69.354,0.0679
4Bub8omJzWHwVmvRA4WtP3,0.882,0.1,0.112,0.691,0.0902,-20.962,0.0488,177.984,0.0377
0uQh79gIj7IgFI68CLmk6d,0.819,0.283,0.273,0.86,0.404,-16.699,0.0436,138.82,0.136
2ifa2dDa7sGukLNPpxdyyC,0.924,0.182,0.0144,7.82e-05,0.0783,-28.884,0.0531,85.531,0.0773
75Jc5VKxIquHVeD94ZoADP,0.965,0.0918,0.05,0.355,0.0743,-26.1,0.0441,85.216,0.0357
1jsymmUYkC76PZcCgZTG49,0.992,0.125,0.055,0.894,0.0755,-26.82,0.0419,79.724,0.102
72Dtp8jjytFyg4ryr37Iqi,0.986,0.368,0.116,0.843,0.104,-23.524,0.0319,103.039,0.103
5a0kmXboO0YnA8TAA7pYSm,0.53,0.527,0.363,0.872,0.923,-12.053,0.0271,126.798,0.15
5zQRSyqeggWJXJ64vZ6oxz,0.952,0.267,0.0234,0.425,0.0633,-28.323,0.0533,174.503,0.512
6WrYo7lq23vWCwMCdE7yDR,0.923,0.569,0.157,0.0822,0.117,-22.102,0.0555,95.407,0.619
00ne3qRgc0JqY6MNYfhWri,0.995,0.317,0.0156,0.888,0.0661,-26.996,0.0525,70.137,0.0395
1zOqrZCX1qyzyIlhMXALH2,0.626,0.273,0.702,0.884,0.18,-12.429,0.281,118.712,0.0375
2HWN6akIsAITcBZNvKA94M,0.915,0.125,0.0276,0.204,0.058,-27.764,0.0374,89.17,0.0359
7H6lDjQ509hVPiN72wlwzM,0.995,0.362,0.034,0.923,0.0732,-33.011,0.0441,72.248,0.236
2in8D0voJxwq42SHpb9Kqa,0.887,0.294,0.149,0.0362,0.0686,-18.557,0.045,82.696,0.086
25s70t8pGzaIG8FWCMwfsc,0.787,0.108,0.117,0.821,0.931,-20.346,0.0395,82.274,0.0565
5iIhoI5u2l8BxfyjTSUPjy,0.978,0.0738,0.0929,0.878,0.118,-24.471,0.0505,68.847,0.0375
0Y4jWsQaUsfMR5Izt22Po6,0.975,0.391,0.00242,0.903,0.0563,-21.29,0.0594,75.512,0.0571
4wwz5uVIGfB0DLgyUzQuRz,0.987,0.311,0.0653,0.921,0.103,-21.719,0.0718,77.028,0.0375
68kd5lJWU2NBDCUPYbu1mL,0.957,0.235,0.276,0.93,0.366,-14.456,0.0401,127.452,0.0792
1JGWAEOOPv8LyKh92eVa39,0.96,0.149,0.00281,0.63,0.0879,-40.708,0.0463,137.217,0.0196
6kyiWsforDWCq1VBCm4BNZ,0.815,0.454,0.59,0.236,0.103,-15.083,0.067,165.254,0.812
032rrZGB7Dr0YAcdgG31vV,0.512,0.639,0.000581,0.0379,0.0661,-43.804,0.575,125.718,0.244
6ihmNEB3aErjlj85A8lGZf,0.88,0.448,0.343,0.762,0.237,-22.028,0.0451,99.602,0.377
7x3v6ARRh3qGJZy9E7dHF5,0.95,0.35,0.133,0.292,0.0522,-16.712,0.0488,121.47,0.31
6kzyE5AECsTzowep1FPoe8,0.00157,0.314,0.942,0.487,0.313,-2.618,0.0931,174.05,0.141
7seo6gwhoBpFRa0OV5NQlt,0.114,0.708,0.726,0.51,0.104,-6.054,0.071,173.998,0.315
1eMNi8IoAv30yTdI0kFeH5,0.000238,0.492,0.854,0.0653,0.128,-6.198,0.549,174.076,0.588
3ba2V4u7Ec8dsO9Rcb5GQO,0.00113,0.472,0.761,0.495,0.217,-5.968,0.034,173.985,0.0526
41POdXbl9lOiWE5q3mF24L,6.13e-05,0.437,0.939,0.824,0.326,-5.363,0.0454,174.027,0.311
5i7fZq3chLyCHo3VeB6goD,0.00711,0.429,0.948,0.0148,0.0812,-3.657,0.227,115.785,0.55
4DdJMFa53iDvXzPBKpKICx,0.00022,0.619,0.944,0.863,0.0791,-4.901,0.0716,173.017,0.306
79AvZdvn2jmeKQFmjM2lo5,0.000473,0.633,0.73,0.74,0.323,-5.423,0.0496,171.979,0.776
1DSrj8U09y7nTTuicZvmji,0.511,0.542,0.983,0.549,0.157,-4.519,0.277,175.948,0.181
7jZyQWoAmpJI37saaOazd5,0.000453,0.443,0.837,0.92,0.0704,-7.084,0.0424,174.017,0.126
648brJRSHqwQAi7E5LXixk,0.000121,0.439,0.923,0.554,0.0573,-4.204,0.0406,175.017,0.197
3cZ4sPXD2RLF9qPnEYOtAN,2.16e-05,0.403,0.987,0.648,0.0567,-3.421,0.107,173.993,0.0863
5zykWuIDJlv5vgsx4HBn4i,0.000183,0.371,0.975,0.813,0.193,-3.504,0.135,172.115,0.0933
4o4A8sDe76RjhOi8DYPI1A,0.00186,0.507,0.956,0.269,0.0956,-6.127,0.065,172.996,0.474
7aTCo6r4tLZ0siLFwcmpJ1,0.00126,0.432,0.703,0.124,0.209,-7.071,0.0332,174.01,0.0548
00WgnFIsY1y84p7mYAJRuF,0.00085,0.443,0.92,0.815,0.0927,-6.299,0.0613,175.044,0.112
6BWG3qu8sgJKy8GEz2a1ao,0.0056,0.66,0.571,0.591,0.0637,-6.305,0.0624,169.983,0.173
6FBmFjILum4kvkczOixNRh,0.000304,0.698,0.975,0.641,0.054,-5.036,0.0758,174.006,0.981
5S72qUZcUnVFFQnf34C0TX,0.0131,0.464,0.983,0.0565,0.29,-6.395,0.214,174.961,0.333
2X65PDnfId6MenWoJPtqky,0.000345,0.645,0.883,0.465,0.0784,-4.634,0.175,173.988,0.0658
2wJLNRL6oweUfgfGH1BPL2,0.00336,0.556,0.986,0.782,0.572,-4.228,0.238,171.967,0.433
7wZtIGsr1acUjLQMPIpM9A,0.138,0.232,0.762,0.774,0.691,-6.485,0.0959,132.863,0.105
1EfdA5EsQdjhwl3HrpQx6g,0.00064,0.467,0.993,0.94,0.472,-1.764,0.115,174.031,0.115
78N6ftEu71JR4tC5bXTkU7,0.00125,0.472,0.887,0.687,0.164,-4.195,0.0453,171.965,0.118
4lcJiLxrp9VDKdmrKoWaG2,0.000394,0.518,0.991,0.931,0.572,-4.496,0.261,172.071,0.336
5FnZRIEXy4j4mGbekwkaZi,0.000242,0.502,0.969,6.02e-05,0.371,-1.415,0.0679,174.997,0.649
6e7B9FzuZ6fcmjf8eNwNnn,0.0159,0.477,0.973,0.854,0.176,-1.358,0.104,174.03,0.356
19iA8WqwBMSqR0JjxndLQ9,0.00138,0.597,0.953,1.33e-05,0.0813,-3.443,0.105,140.14,0.515
6K9BQVwFwTwY83C6WfC7dJ,0.00015,0.604,0.999,0.85,0.116,-1.254,0.102,173.997,0.688
49ygWwuoGeycuT69Twnc7t,0.00839,0.403,0.94,0.0196,0.297,-3.788,0.0538,174.045,0.317
0YtU5UWW8Ni4Hwh9Wi8GjB,1.62e-05,0.514,0.949,0.646,0.89,-1.844,0.156,175.043,0.216
1mqCQ2dzmbGPP45HFrMwC4,0.00167,0.556,0.901,0.784,0.138,-4.867,0.0466,85.978,0.0674
7pfObKU7pvD5ZQPNNNsl62,0.000593,0.519,0.858,0.162,0.111,-6.321,0.0443,173.037,0.124
3unhcPuvNluFJwqdDhJI2b,0.00016,0.395,0.826,0.664,0.303,-4.325,0.0755,173.984,0.537
39L4WfSSnSZCv1RUK8tOeb,0.000172,0.239,0.949,0.000674,0.0675,-3.831,0.0542,172.049,0.377
34P1Oyl7hvYQwIVmY41F61,0.000284,0.381,0.879,0.0181,0.127,-4.84,0.0592,173.903,0.242
2lBpN5CZ3zLyVIPejUhN6Y,0.00334,0.603,0.993,0.629,0.11,-4.516,0.142,136.223,0.247
5G9gCKGsEtwQlNUqN9nVbS,0.0262,0.653,0.934,0.00999,0.0484,-2.284,0.0949,174.99,0.291
6y7hF3bf8GP2gHSdsrczlY,0.047,0.526,0.898,1.26e-06,0.103,-4.337,0.0414,173.948,0.49
03y0FwuuWSr0ReguaS0UBk,0.00194,0.221,0.883,0.0737,0.323,-4.963,0.155,172.79,0.23
6uX6WZUzgIQ6a6diuUIWVg,0.00202,0.426,0.752,0.319,0.13,-4.945,0.0394,175.008,0.0327
2JK083CksL35hs6SRfMdVv,0.000324,0.543,0.856,0.904,0.287,-6.007,0.0911,174.945,0.409
6LhjogYjZtJdg5bnczTjNp,0.00012,0.521,0.961,0.755,0.326,-4.872,0.0728,171.982,0.151
4VZyqUe1h42DvYSlDFIiQP,0.0029,0.248,0.689,0.486,0.153,-5.609,0.033,85.976,0.279
5Muk08hnvAKtf0MDHqIq5j,0.00601,0.377,0.931,0.00845,0.169,-4.758,0.0397,173.995,0.0393
5AMxVSn63Yi3UCO2njlvvW,0.0105,0.327,0.813,0.0139,0.101,-4.769,0.0335,116.73,0.0678
6KcGrwWFQGYcXyqf8U4bJD,0.0236,0.66,0.856,0.688,0.0636,-7.269,0.182,176.021,0.728
3Zn6b8wrZA84oD0fNaYVHR,4.33e-05,0.525,0.988,0.863,0.17,-3.412,0.0603,176.029,0.499
5uizTkYKDpeWarsEXBv5E6,0.000198,0.439,0.911,0.815,0.187,-3.19,0.0652,175.08,0.207
0g1bnSDKF0CTOglFLveF5S,0.000225,0.484,0.913,0.0135,0.345,-4.144,0.0536,174.969,0.152
6ZlmOahw11fPit1cfZp3Sz,0.0573,0.424,0.661,0.0483,0.18,-13.36,0.0427,178.094,0.491
4tb1f3PrNj0AfVUdIrSz9o,0.000406,0.637,0.674,0.423,0.441,-5.539,0.103,174.983,0.182
4i3pAyl50GGPY2gnaBhyIk,3.62e-05,0.481,0.951,0.833,0.985,-3.884,0.0669,175.019,0.351
0jbHk2GBgvlGKUmPldTBIH,0.000354,0.468,0.961,0.911,0.389,-3.368,0.0731,175.048,0.425
0vsOxIBK36keLH8Bezie9A,8.39e-05,0.106,0.977,0.369,0.35,-5.847,0.089,183.871,0.147
1ruBlQcnvow03sZOhkr4Ih,0.00137,0.481,0.967,0.382,0.08,-1.907,0.0726,174.03,0.119
6x8daKlYrqTvVRSehdBxbO,0.00271,0.486,0.859,0.00784,0.341,-7.56,0.0359,173.003,0.344
7tEFVu8Jg1dDp0GQgohEKI,0.000334,0.672,0.958,0.872,0.0944,-7.988,0.0583,172.023,0.192
2RnJ0n6YEPyzQzknUrOb7i,0.000119,0.41,0.83,0.634,0.571,-6.57,0.0365,175.034,0.551
1nOqOxZOIdsxqwem4tybHw,1.83e-05,0.383,0.771,0.453,0.209,-5.236,0.135,174.983,0.257
5zB3ACfuxVPabL8VfDMFzt,0.105,0.407,0.798,0.0,0.637,-3.046,0.0859,131.815,0.289
6gTQubOSdry0ievEXvhzxd,0.00176,0.403,0.754,0.019,0.545,-7.773,0.0416,174.018,0.302
7IqpGwxCNGkQDNLkJxSZio,9.98e-05,0.486,0.944,0.187,0.643,-5.053,0.0408,174.998,0.105
1JWCqMGvA0ugU71LAq8NFU,0.000135,0.368,0.927,0.14,0.23,-4.46,0.0345,173.983,0.0402
1POpzXwi5LRsjwWO9sgRAj,0.000991,0.597,0.748,6.67e-05,0.0932,-8.172,0.0374,86.488,0.174
1Xno7FIRjWJpEi0rJmOYYS,8.44e-05,0.681,0.919,0.653,0.0721,-2.869,0.0682,172.038,0.456
7A7tujt4mYqJBuaIrDxFEc,0.00786,0.348,0.984,0.686,0.168,-0.266,0.45,178.97,0.193
34jNT2fyOsKTwEKX1vyJCP,0.00201,0.455,0.892,0.742,0.165,-3.537,0.0517,174.023,0.462
0D3G43IGbdtx0ghBKeBzE2,6.15e-05,0.405,0.969,0.835,0.205,-8.326,0.0536,173.996,0.29
2b1I0nGlLbgmQlMQIdEgci,0.000151,0.41,0.873,0.36,0.184,-4.55,0.0418,175.131,0.0753
6bFLRvcOn4obBpHliIYeZJ,0.00143,0.442,0.648,0.469,0.662,-5.692,0.0465,174.931,0.1
5jXFZLgfq1muKhVXQDVCGo,0.000646,0.44,0.861,0.299,0.272,-4.715,0.0636,174.995,0.0733
3A2RiMfyOrRgezvBR4i1vX,0.000214,0.531,0.919,0.000846,0.135,-5.531,0.043,139.945,0.44
6VRhkROS2SZHGlp0pxndbJ,0.0145,0.716,0.972,3.22e-05,0.317,-2.302,0.196,110.026,0.576
0KxA8laQuvjkrToRIc1Q9h,0.00455,0.668,0.773,0.825,0.338,-5.948,0.0514,125.003,0.476
79T3ZPsSkBOEZy1RoOKXHL,0.00103,0.438,0.897,0.0206,0.116,-4.055,0.0454,173.001,0.0483
3clOxn3VH5bc39whazi4X2,0.00172,0.403,0.9,0.103,0.358,-5.779,0.417,172.731,0.719
5AhJXm6nrCNDjVphyBUeLH,0.000174,0.419,0.938,0.6,0.459,-5.568,0.0416,174.018,0.156
0vstFmnVdRgU0KWvLj5pbe,0.0209,0.628,0.641,0.811,0.117,-10.92,0.0612,174.043,0.0757
5ifOPV92kes4T29IYg2eIt,0.000761,0.513,0.979,0.252,0.116,-1.724,0.0417,173.982,0.207
6WmsRGmA5C9GR8BogV8gcQ,0.00198,0.276,0.984,0.889,0.348,-0.773,0.0857,169.974,0.103
2aw6LCIiF9kqmKvZmm92wB,0.00872,0.5,0.917,0.126,0.334,-3.329,0.0441,174.986,0.26
6FmSCambSeWTMvWSUco4EO,0.000514,0.6,0.9,0.902,0.111,-5.171,0.0541,140.035,0.0993
2MhSc9MBA9Mfk7bARgtwWn,0.00287,0.347,0.939,0.00532,0.225,-1.803,0.049,172.99,0.11
1CjPksPqtISBIWkxb9Xj75,0.00894,0.532,0.841,0.00299,0.446,-2.985,0.0519,87.515,0.518
2A4Ij58MiGtsYOHBAJ8Wph,0.00327,0.424,0.905,0.0053,0.256,-5.257,0.0481,174.101,0.276
5EEnTnIrO0Tbja35qlBvgK,1.9e-05,0.612,0.533,0.707,0.0708,-5.71,0.0405,175.002,0.0581
4OnS7VHJq3FQTPY0bBmlCJ,2e-05,0.463,0.977,0.871,0.269,-2.641,0.0726,175.041,0.237
6TUwmEJbybr4j4UKKPVSrJ,0.0001,0.395,0.98,0.952,0.0634,-4.661,0.0381,174.006,0.182
3TvVJyu7GRL44vaLyx1LQ2,0.000253,0.552,0.833,0.161,0.115,-3.857,0.0569,173.99,0.449
6ZVJHYS263dytHJ305YzW6,0.0169,0.76,0.685,0.866,0.105,-6.648,0.188,159.794,0.0617
0Vu6rvA6GlbD0vxjGJP301,5.24e-05,0.429,0.87,0.87,0.528,-7.274,0.0584,174.006,0.208
3ur0IbgN8fgmQZmGySU3pM,0.000144,0.532,0.966,0.902,0.104,-3.404,0.223,172.068,0.332
6tC2iHfUlzB2W4ntXXL2BH,0.000262,0.356,0.966,0.148,0.192,-4.13,0.0825,173.992,0.215
7wtTcDRRp9IR8sZmwvaSbT,0.000737,0.491,0.798,6.27e-05,0.177,-4.974,0.196,173.908,0.14
3bbtEl3UDzQn0ti5TqPtRH,0.000289,0.359,0.822,1.21e-05,0.148,-5.447,0.115,139.416,0.395
1zgr42SsVORYzUEfWrYNdw,0.0024,0.451,0.897,0.143,0.477,-3.114,0.0493,173.977,0.122
1sVixaoUWsvKq8K3KCVdBV,0.196,0.524,0.947,5.73e-05,0.181,-2.874,0.0903,174.01,0.603
32xyLJM1kXKbYzRvBBSZAL,0.000228,0.462,0.711,0.865,0.12,-10.285,0.0426,173.983,0.142
3xcv3R9LGJkprp0EOQvdNt,0.000346,0.327,0.933,0.891,0.245,-4.981,0.0739,173.92,0.102
6CLYNQskIXlxRZAaZIqNqP,0.0145,0.558,0.855,0.908,0.348,-7.911,0.0409,174.0,0.684
5FCyoZGaN6nRod1oNDJIWZ,0.00994,0.682,0.819,0.881,0.0389,-6.116,0.0501,130.032,0.312
6eS92ssTiUkEiwDQpBwv29,0.163,0.598,0.96,0.000686,0.249,-2.492,0.0516,87.512,0.347
6USQ4Uegp75QOleSdgwIib,0.000315,0.487,0.957,0.00186,0.113,-4.748,0.0643,173.981,0.136
10s9tSE1e8RXSufhzw9Aw3,0.000562,0.379,0.845,0.837,0.135,-7.252,0.0354,174.022,0.159
0WfeQjY2u1lRCFMoHMtI5H,0.0297,0.436,0.953,0.224,0.255,-4.628,0.0812,175.005,0.554
4i0CCrX2Hkn5PtFsVJqbgw,0.00346,0.627,0.664,0.0394,0.079,-6.803,0.0804,176.012,0.29
1W2bpF6yRNKvLFqGlhkWeQ,0.00145,0.608,0.77,0.672,0.0904,-4.772,0.0511,87.488,0.037
32sgzisYWJzGprUGKPqclz,0.000483,0.593,0.969,0.414,0.573,-4.022,0.0696,175.057,0.385
6lIM02Waqq76IsZUnK2Lih,0.000217,0.484,0.523,0.249,0.0777,-5.637,0.0441,139.988,0.0589
0ZcR8LX5cGLxr2v93WUIFO,0.000506,0.374,0.885,0.625,0.108,-6.797,0.311,104.968,0.305
6HNGXmc7A14zeeWTj4gzz8,0.000134,0.392,0.925,0.0649,0.306,-4.329,0.145,174.05,0.197
0EYRl5LfiH3hYBBng3Ntb4,0.000167,0.389,0.98,0.552,0.113,-2.898,0.0727,173.977,0.302
5lmwEfDpPjzkgin2gm1bcz,7.97e-05,0.409,0.931,0.551,0.734,-2.74,0.0421,175.038,0.329
429OOsBxrLi7trSWnN2lTG,0.000345,0.665,0.907,0.842,0.0574,-0.267,0.0927,174.016,0.561
2yxyRt4geEKuwYVJF7uU9j,0.00857,0.59,0.969,0.0131,0.356,-6.688,0.345,91.161,0.31
4GTBF2Kzd1K0axUgwmPZgQ,0.000429,0.36,0.892,0.00186,0.649,-4.099,0.0327,174.771,0.286
16QiBAjmqzCXMNjdobcDLF,6.79e-05,0.402,0.593,0.747,0.0947,-5.803,0.0695,171.737,0.319
26xXY4xDTK4kcu05wMlbRQ,1.23e-05,0.428,0.991,0.954,0.381,-2.64,0.0499,175.0,0.555
7IJbKnXygJB4SrOp6AtUHQ,0.000122,0.514,0.899,0.0793,0.367,-5.115,0.0602,174.028,0.266
7ruPHwjukFu7dYX0bY5BOp,0.000232,0.295,0.993,0.0849,0.737,-2.059,0.36,175.002,0.118
5gHMAfnMIJzi2s3SiVeWiq,0.000143,0.629,0.971,0.943,0.414,-4.708,0.0442,173.991,0.764
0Ml24DukFtM8eJtW6uZ6QT,0.000183,0.541,0.925,0.571,0.0893,-6.158,0.074,174.841,0.419
5ybhuHfMFOUvTURTlnjLCD,0.00211,0.614,0.952,0.864,0.0534,-10.486,0.0522,177.304,0.955
5cfRhJ85Xhay4hUNVgK2M4,7.28e-05,0.397,0.872,0.274,0.356,-6.467,0.0517,173.98,0.0382
0bdbXNbIRClzywgD6UIPlw,0.00585,0.453,0.85,1.61e-06,0.213,-4.776,0.0541,140.05,0.418
7mjbwvomcowY6v3l41HOvz,0.0838,0.518,0.776,0.0179,0.207,-2.187,0.0713,175.807,0.328
77FzokXK5WOYoYVZqlILOl,0.000366,0.339,0.914,0.723,0.335,-4.118,0.1,173.962,0.415
5blXK1R7GYL7gY2PVGxC90,0.00264,0.371,0.957,0.081,0.515,-2.701,0.0392,173.989,0.222
4InW9ynMS1aTIeFSMvHjD7,0.00242,0.402,0.99,0.498,0.275,-0.537,0.0457,169.988,0.337
03HHqgSu89fgu6RFco0pit,0.00616,0.72,0.727,1.1e-06,0.283,-3.739,0.103,128.03,0.856
5JhPFCTTLy3nyu7TNJiLS1,0.000146,0.391,0.916,0.000424,0.0916,-2.486,0.0835,174.636,0.149
4IwnNqIML38mYMXGKVsScD,0.000129,0.446,0.963,0.84,0.192,-5.553,0.0657,173.993,0.512
1Thv8uCYzyOFC7PME9J936,6.15e-05,0.578,0.893,0.00629,0.147,-3.615,0.0557,126.018,0.373
2zxlsrf22TfRIkAfjBUBIh,0.000428,0.435,0.838,0.00239,0.121,-7.448,0.0447,172.93,0.169
1idJWROXzYoSBlSqaVUaZI,0.000253,0.388,0.962,0.356,0.657,-2.416,0.0424,173.946,0.528
4nett6cGBoYPnEXMJZmtQG,9.42e-05,0.431,0.941,0.688,0.382,-3.397,0.0682,174.004,0.319
2xOPBBAR1vkLzauq7nt5Zq,0.000589,0.596,0.972,0.801,0.111,-7.134,0.0804,174.981,0.46
6AxMuL7NPKjMfAFD2BJnDt,0.000189,0.538,0.981,0.856,0.104,-6.414,0.149,173.045,0.454
6uomknm6K7oOeRDfwBzuV7,0.0233,0.533,0.808,0.0,0.282,-5.139,0.048,140.04,0.274
54OYscBmq0pqoOupg1KQD2,0.0112,0.65,0.736,0.88,0.64,-8.534,0.056,139.997,0.0393
5dOuEZZFpUGxR9AT2dDIHE,0.00145,0.463,0.705,0.00084,0.204,-6.072,0.0598,175.021,0.439
05uVtMfM6JhPHCpdhjeR7m,0.00224,0.506,0.676,0.72,0.0571,-6.995,0.0384,173.002,0.222
5JtGlgYtvcFZKbPCBZYXlo,0.000109,0.528,0.817,0.553,0.131,-5.557,0.0356,174.011,0.378
1mQXUwDoNldFPAyT5H5ewz,0.169,0.485,0.917,0.0,0.302,-4.168,0.232,87.523,0.388
2Q9F3D53QeclwbsY24cuxO,0.211,0.807,0.903,3.13e-06,0.0565,-11.09,0.113,165.034,0.94
6vlQYEyyuT9aF4Bc0GJFeR,0.000441,0.478,0.927,0.0701,0.494,-2.709,0.098,173.943,0.445
7xcl5qkBoMQpy1jpHJuzFP,0.000286,0.341,0.951,0.251,0.68,-5.848,0.173,175.629,0.343
4GqGWCdT6jm253P4IoKJRA,0.000346,0.339,0.964,0.937,0.304,-3.631,0.308,173.969,0.25
3drjAxvZk7Ujyixtu1nLmM,1.44e-05,0.534,0.906,0.362,0.208,-4.177,0.0683,87.007,0.43
0TGYqKRLSPMw1Yl6XbKQ7k,0.000101,0.413,0.86,0.55,0.339,-6.272,0.0565,173.934,0.155
0QIYINh2AwmOmdu8CRYvlw,0.000117,0.536,0.944,0.00345,0.353,-3.029,0.0867,174.031,0.589
3cNsLpqu5TGoGKwM6cyZXB,6.53e-05,0.58,0.978,0.83,0.349,-3.586,0.0478,140.031,0.657
1FRP0bf9MYMMrvu9OCWFxI,0.0173,0.467,0.859,0.00074,0.112,-3.752,0.0796,174.996,0.0677
50I96zVpp2sH1F560VPHIZ,0.0151,0.448,0.895,0.529,0.139,-2.498,0.141,170.05,0.0526
0GrPvrBGrxwrU7rjlwYZiH,0.00193,0.385,0.975,0.708,0.0781,-3.808,0.032,170.026,0.323
1WVE6fsHpmoM6i2jw1FjYH,0.0137,0.218,0.735,0.894,0.0848,-10.416,0.0487,178.009,0.0432
6XpKCDiyuM7iZvyEIBpoHB,0.00142,0.375,0.732,0.278,0.0661,-5.679,0.0648,137.169,0.0622
0OS7gsqsYZvFYjYM6SgZMk,0.000145,0.328,0.958,0.864,0.343,-3.558,0.0603,175.084,0.436
7ApiCMv4sX9HjfNjBl2ZKj,0.00138,0.51,0.93,0.828,0.109,-5.42,0.045,173.993,0.2
6tTn8EkWFZJHkuDXLI3Hzg,0.000125,0.622,0.956,0.0167,0.327,-4.053,0.14,175.964,0.61
4raUe9c8X1PYDhMnbjssS3,0.00468,0.616,0.828,0.304,0.0591,-3.734,0.0979,175.008,0.231
411rcI6KFOx1BYw8HY4shd,1.21e-05,0.274,0.868,0.815,0.201,-7.955,0.0332,175.084,0.212
33GOoaVzebrRRdzrACxDLU,7.17e-05,0.325,0.894,0.751,0.112,-5.667,0.0404,174.949,0.215
5fJVC8uIRzBxgds7ci5dQl,0.000567,0.512,0.924,0.695,0.0597,-2.705,0.0405,174.069,0.0774
4ESOC1Jott4MYNH9cYuF8z,3.2e-05,0.404,0.967,0.791,0.358,-4.292,0.0606,173.998,0.336
2BonmZRAoOWksRVhUHbNmv,0.000128,0.541,0.903,0.658,0.3,-7.032,0.0589,131.338,0.345
7EXCV63WcQKJrcoFn2ImLa,0.0046,0.513,0.868,0.00225,0.0632,-4.672,0.119,116.327,0.759
3ml9mE0RQ4ojL77mGuYt2n,8e-05,0.335,0.944,0.936,0.138,-7.009,0.0676,175.013,0.287
3M3H6Wi2NbnKRsiBYRGQpg,0.000176,0.518,0.866,0.913,0.318,-7.186,0.0808,175.025,0.0348
47r2YKldN36ykegWkciO0E,0.000213,0.323,0.839,0.00224,0.276,-4.592,0.152,120.19,0.134
42dhc7kb8HpCKZYxdfVKWa,8.6e-05,0.566,0.938,0.856,0.0813,-5.442,0.0561,170.989,0.399
